Fecha,Ciudad,Nombre,Apellido,Género,Producto
2024-03-10,Envigado,Zaira,Aragonés,Femenino,Bandeja fresas
2024-03-10,Envigado,Melania,Goicoechea,Femenino,Variado
2024-03-10,Envigado,Alejandra,Valencia,Femenino,Bizcopizza
2024-03-10,Itagui,Poncio,Montaña,Masculino,Super Box
2024-03-10,Medellin,Ignacia,Alcolea,Femenino,Variado
2024-03-10,San Antonio de Prado,Luisina,Costa,Femenino,Bizcopizza
2024-03-10,Medellin,Amando,Terrón,Masculino,Tradicional
2024-03-10,Caldas,Timoteo,Osuna,Masculino,Kit de emergencia
2024-03-10,Bello,Nicanor,Bonilla,Masculino,Virtuosa
2024-03-10,Itagui,Juan Carlos,Barranco,Masculino,Completo
2024-03-10,Medellin,Casandra,Plana,Femenino,Sánduche
2024-03-10,Copacabana,Jose Angel,Roma,Masculino,Sánduche
2024-03-10,La Estrella,Daniela,Bru,Femenino,Completo
2024-03-10,Bello,Gertrudis,Salamanca,Femenino,Mecatera
2024-03-10,Bello,Tania,Gomila,Femenino,Kit de emergencia
2024-03-10,La Estrella,Fidela,Fortuny,Femenino,Fuerte
2024-03-10,Bello,Brunilda,Tejero,Femenino,Virtuosa
2024-03-10,Bello,Manuel,Iniesta,Masculino,Mini gomas
2024-03-10,Medellin,Edgardo,Sala,Masculino,Bizcopizza
2024-03-10,Bello,Gabriel,Montenegro,Masculino,Sánduche
2024-03-10,Envigado,Carlota,Velasco,Femenino,Variado
2024-03-10,Itagui,Ana Sofía,Roman,Femenino,Bizcopizza
2024-03-10,Medellin,Crescencia,Montesinos,Femenino,Fuerte
2024-03-10,Bello,María Carmen,Grande,Femenino,Variado
2024-03-10,Itagui,Filomena,Aller,Femenino,Kit de emergencia
2024-03-10,Sabaneta,Joan,Díez,Masculino,Mini gomas
2024-03-10,Medellin,Eugenio,Amores,Masculino,Completo
2024-03-10,Medellin,Brunilda,Ocaña,Femenino,Sánduche
2024-03-10,Medellin,Paco,Hervás,Masculino,Liviano
2024-03-10,Sabaneta,Martirio,Ramirez,Femenino,Kit de emergencia
2024-03-10,Caldas,Ana Belén,Manrique,Femenino,Completo
2024-03-10,Envigado,Nazaret,Barrena,Femenino,Variado
2024-03-10,Sabaneta,Rafaela,Sanmiguel,Femenino,Sánduche
2024-03-10,Bello,Zacarías,Tejada,Masculino,Variado
2024-03-10,Sabaneta,Alonso,Castro,Masculino,Sánduche
2024-03-10,Medellin,Encarnita,Salinas,Femenino,Completo
2024-03-10,Medellin,Eulalia,Bautista,Femenino,Sánduche
2024-03-10,Sabaneta,Belen,Gual,Femenino,Bizcopizza
2024-03-10,Itagui,Wálter,Acero,Masculino,Waffle
2024-03-10,Bello,Rosalina,Prado,Femenino,Variado
2024-03-10,Envigado,Estela,Llano,Femenino,Bandeja frutas
2024-03-10,Itagui,Otilia,Reyes,Femenino,Variado
2024-03-10,La Estrella,Juanita,Barroso,Femenino,Choco box
2024-03-10,La Estrella,Saturnino,Cabello,Masculino,Tradicional
2024-03-10,Copacabana,Lara,Farré,Femenino,Sánduche
2024-03-10,Itagui,Godofredo,Mate,Masculino,Variado
2024-03-10,Bello,Marta,Amador,Femenino,Waffle
2024-03-10,San Antonio de Prado,Amarilis,Patiño,Femenino,Virtuosa
2024-03-10,Medellin,Maristela,Mosquera,Femenino,Sánduche
2024-03-10,Sabaneta,Ascensión,Valero,Femenino,Variado
2024-03-10,Bello,Delfina,Salmerón,Femenino,Virtuosa
2024-03-10,La Estrella,Susana,Vizcaíno,Femenino,Choco box
2024-03-10,Medellin,Morena,Ibañez,Femenino,Choco candy
2024-03-10,Medellin,Urbano,Chico,Masculino,Variado
2024-03-10,Itagui,Cintia,Barrios,Femenino,V gomas
2024-03-10,Envigado,Nélida,Briones,Femenino,Kit de emergencia
2024-03-10,Medellin,Adán,Hidalgo,Masculino,Virtuosa
2024-03-10,Medellin,Abril,Castrillo,Femenino,Completo
2024-03-10,Itagui,Micaela,Montero,Femenino,Liviano
2024-03-10,Medellin,Melisa,Rincón,Femenino,Choco candy
2024-03-10,Sabaneta,Joaquín,Menéndez,Masculino,Tradicional
2024-03-10,Bello,Lorena,Chaparro,Femenino,Bizcopizza
2024-03-10,Medellin,Gil,Barrios,Masculino,Variado
2024-03-10,La Estrella,Edgardo,Canet,Masculino,Sánduche
2024-03-10,Envigado,Nayara,Arjona,Femenino,Cupcakes
2024-03-10,Medellin,Manu,Valderrama,Femenino,Bizcopizza
2024-03-10,Bello,Azahar,Mulet,Femenino,Waffle
2024-03-10,Medellin,Anselmo,Mayol,Masculino,Bandeja fresas
2024-03-10,Itagui,Celia,Coca,Femenino,Variado
2024-03-10,Medellin,Gilberto,Garcia,Masculino,Bizcopizza
2024-03-10,Envigado,Borja,Amores,Masculino,V gomas
2024-03-10,Medellin,Fabricio,Arregui,Masculino,Fuerte
2024-03-10,Envigado,Bienvenida,Plana,Femenino,Liviano
2024-03-10,Medellin,Dorotea,Muñoz,Femenino,Virtuosa
2024-03-10,Caldas,Édgar,Crespi,Masculino,Sánduche
2024-03-10,Caldas,Plácido,Abril,Masculino,Sánduche
2024-03-10,Bello,Trini,Palmer,Femenino,Completo
2024-03-10,Medellin,Francisca,Cuervo,Femenino,Bizcopizza
2024-03-10,Medellin,Manuela,Jaume,Femenino,Sánduche
2024-03-10,Medellin,Nayara,Diéguez,Femenino,Sánduche
2024-03-10,Caldas,Rebeca,Carnero,Femenino,Bizcopizza
2024-03-10,Medellin,Miguel,Bermejo,Masculino,Cupcakes
2024-03-10,Medellin,Azahar,Bilbao,Femenino,Liviano
2024-03-10,Bello,Lidia,Asensio,Femenino,Variado
2024-03-10,Bello,María Pilar,Gilabert,Femenino,Waffle
2024-03-10,Sabaneta,Martina,Martí,Femenino,Sánduche
2024-03-10,Envigado,Tatiana,Pedraza,Femenino,Liviano
2024-03-10,Bello,Rosalinda,Caparrós,Femenino,Sánduche
2024-03-10,Medellin,Aroa,Delgado,Femenino,Liviano
2024-03-10,Bello,Nazario,Agudo,Masculino,Bizcopizza
2024-03-10,Envigado,Rebeca,Benito,Femenino,Completo
2024-03-10,Caldas,Purificación,Galindo,Femenino,Variado
2024-03-10,Medellin,Germán,Palma,Masculino,Virtuosa
2024-03-10,Medellin,Carmela,Chaparro,Femenino,Bizcopizza
2024-03-10,Medellin,Jacinta,Camino,Femenino,Variado
2024-03-10,Bello,Sosimo,Gomila,Masculino,Variado
2024-03-10,La Estrella,Yaiza,Corbacho,Femenino,Liviano
2024-03-10,La Estrella,Marcos,Palmer,Masculino,Sánduche
2024-03-10,Copacabana,Leopoldo,Lopez,Masculino,Choco candy
2024-03-10,Bello,Martina,Querol,Femenino,Variado
2024-03-10,Copacabana,Yéssica,Sanchez,Femenino,Fuerte
2024-03-10,Medellin,Edgardo,Cámara,Masculino,Completo
2024-03-10,Medellin,Teófila,Santamaría,Femenino,Bandeja fresas
2024-03-10,Medellin,Melisa,Salamanca,Femenino,Variado
2024-03-10,Medellin,Pepito,Teruel,Masculino,Completo
2024-03-10,Caldas,Graciela,Barrera,Femenino,Completo
2024-03-10,Medellin,Desiderio,Gallo,Masculino,Premium
2024-03-10,Envigado,Felicia,Delgado,Femenino,Sánduche
2024-03-10,Caldas,Emiliano,Perales,Masculino,Variado
2024-03-10,San Antonio de Prado,Sergio,Niño,Masculino,Bizcopizza
2024-03-10,San Antonio de Prado,Agustín,Bayona,Masculino,Tradicional
2024-03-10,Sabaneta,Luisa,Gabaldón,Femenino,Sánduche
2024-03-10,Sabaneta,Ariel,Machado,Masculino,Virtuosa
2024-03-10,Medellin,Bienvenida,Arana,Femenino,Tradicional
2024-03-10,Bello,Asunción,Guardiola,Femenino,Fuerte
2024-03-10,Copacabana,Trini,Díaz,Femenino,Super Box
2024-03-10,Caldas,Gabriela,Cañete,Femenino,Bizcopizza
2024-03-10,Medellin,Edelmiro,Abellán,Masculino,Variado
2024-03-10,Medellin,Eva María,Ríos,Femenino,Premium
2024-03-10,Medellin,Osvaldo,Salamanca,Masculino,Fuerte
2024-03-10,San Antonio de Prado,África,Ortega,Femenino,Variado
2024-03-10,Caldas,Gilberto,Lledó,Masculino,Fuerte
2024-03-10,Sabaneta,Pastora,Alonso,Femenino,Completo
2024-03-10,Sabaneta,Josep,Batalla,Masculino,Variado
2024-03-10,Bello,Raúl,Rocha,Masculino,Kit de emergencia
2024-03-10,Sabaneta,Telmo,Leiva,Masculino,Bizcopizza
2024-03-10,Medellin,Benito,Amador,Masculino,Bizcopizza
2024-03-10,Copacabana,Cloe,Roman,Femenino,Variado
2024-03-10,Medellin,Delia,Rivera,Femenino,Cerv box
2024-03-10,Caldas,Aurelia,Barco,Femenino,Premium
2024-03-10,Medellin,Reynaldo,Alberto,Masculino,Variado
2024-03-10,Medellin,Manuela,Bauzà,Femenino,Variado
2024-03-10,Sabaneta,Dorotea,Ribes,Femenino,Sánduche
2024-03-10,Sabaneta,Pili,Heras,Femenino,Waffle
2024-03-10,Copacabana,Sigfrido,Barrios,Masculino,Sánduche
2024-03-10,Itagui,Sarita,Báez,Femenino,Fuerte
2024-03-10,La Estrella,Adora,Gimeno,Femenino,Variado
2024-03-10,Medellin,Jennifer,Vargas,Femenino,Cupcakes
2024-03-10,Bello,María Manuela,Quintero,Femenino,Variado
2024-03-10,Medellin,Mirta,Cervera,Femenino,Sánduche
2024-03-10,Itagui,Flavia,Blázquez,Femenino,Completo
2024-03-10,Itagui,Sabina,Diaz,Femenino,Variado
2024-03-10,Sabaneta,Quique,Fajardo,Masculino,Completo
2024-03-10,Medellin,Albino,Pizarro,Masculino,Super Box
2024-03-10,Medellin,Urbano,Rojas,Masculino,Tradicional
2024-03-10,Envigado,Celso,Girona,Masculino,Completo
2024-03-10,Sabaneta,Apolonia,Olivé,Femenino,Virtuosa
2024-03-10,Medellin,Alexandra,Gilabert,Femenino,Completo
2024-03-10,Bello,Liliana,Gallego,Femenino,Sánduche
2024-03-10,Sabaneta,Juana,Gallart,Femenino,Sánduche
2024-03-10,Sabaneta,Encarnita,Barroso,Femenino,Liviano
2024-03-10,Sabaneta,Chus,Rey,Masculino,Tradicional
2024-03-10,San Antonio de Prado,Trini,Torrijos,Femenino,Sánduche
2024-03-10,Itagui,Candelaria,Vega,Femenino,Bizcopizza
2024-03-10,Medellin,Antonia,Pablo,Femenino,Completo
2024-03-10,Caldas,Andrea,Villalonga,Femenino,Bizcopizza
2024-03-10,Bello,Gabino,Porcel,Masculino,Completo
2024-03-10,Caldas,Angelina,Guerrero,Femenino,Liviano
2024-03-10,Medellin,Rosario,Viñas,Femenino,Sánduche
2024-03-10,Bello,Malena,Cerdán,Femenino,Completo
2024-03-10,Sabaneta,Wálter,Barriga,Masculino,Completo
2024-03-10,Envigado,Abril,Heras,Femenino,Liviano
2024-03-10,Bello,Urbano,Solera,Masculino,Virtuosa
2024-03-10,Medellin,Abraham,Caballero,Masculino,Cerv box
2024-03-10,Bello,Lola,Cuadrado,Femenino,Virtuosa
2024-03-10,Medellin,Simón,Figuerola,Masculino,Premium
2024-03-10,Medellin,Nuria,Murcia,Femenino,Virtuosa
2024-03-10,La Estrella,Josefina,Roig,Femenino,Completo
2024-03-10,Envigado,Cleto,Espada,Masculino,Variado
2024-03-10,Copacabana,Febe,Ponce,Femenino,Premium
2024-03-10,Itagui,Camila,Polo,Femenino,Virtuosa
2024-03-10,Bello,Guiomar,Barreda,Femenino,Completo
2024-03-10,Sabaneta,Herminia,Sevilla,Femenino,Choco box
2024-03-10,La Estrella,Amalia,Martinez,Femenino,V gomas
2024-03-10,Envigado,Mirta,Julián,Femenino,Variado
2024-03-10,Itagui,Marino,Salcedo,Masculino,Kit de emergencia
2024-03-10,Envigado,Inés,Guijarro,Femenino,Virtuosa
2024-03-10,Sabaneta,Jose Carlos,Amorós,Masculino,Bizcopizza
2024-03-10,Sabaneta,Encarnacion,Catalán,Femenino,V gomas
2024-03-10,Copacabana,Roxana,Lobo,Femenino,Variado
2024-03-10,Envigado,Leopoldo,Diez,Masculino,Virtuosa
2024-03-10,Bello,Cornelio,Belda,Masculino,Sánduche
2024-03-10,Bello,Ofelia,Castellanos,Femenino,Variado
2024-03-10,Itagui,Flor,Batalla,Femenino,Sánduche
2024-03-10,San Antonio de Prado,Casemiro,Pedrosa,Masculino,Premium
2024-03-10,San Antonio de Prado,Renato,Neira,Masculino,Virtuosa
2024-03-10,Bello,Yésica,Santamaría,Femenino,Variado
2024-03-10,Medellin,Nuria,Andreu,Femenino,Cerv box
2024-03-10,San Antonio de Prado,Esmeralda,Martin,Femenino,Bizcopizza
2024-03-10,Sabaneta,Josefina,Alemany,Femenino,Sánduche
2024-03-10,Bello,Nadia,Maza,Femenino,V gomas
2024-03-10,Bello,Reina,Bonilla,Femenino,Virtuosa
2024-03-10,Itagui,Irene,Salinas,Femenino,Tradicional
2024-03-10,Bello,Nazaret,Peñas,Masculino,Variado
2024-03-10,Itagui,Anabel,Prat,Femenino,Fuerte
2024-03-10,Bello,Ricarda,Bárcena,Femenino,Super Box
2024-03-10,Copacabana,Amado,Borrás,Masculino,Fuerte
2024-03-10,Itagui,Dolores,Martin,Femenino,Bizcopizza
2024-03-10,Envigado,Donato,Oliva,Masculino,Bizcopizza
2024-03-10,Medellin,Noemí,Moliner,Femenino,Sánduche
2024-03-10,Bello,Gracia,Orozco,Femenino,V gomas
2024-03-10,Medellin,Curro,Madrigal,Masculino,Virtuosa
2024-03-10,Bello,Marisela,Casado,Femenino,Variado
2024-03-10,Itagui,Eli,Rosselló,Femenino,Bizcopizza
2024-03-10,Medellin,Zaida,Vargas,Femenino,Tradicional
2024-03-10,Envigado,Clementina,Egea,Femenino,Completo
2024-03-10,San Antonio de Prado,Victor Manuel,Rovira,Masculino,Super Box
2024-03-10,Sabaneta,Silvia,Navarro,Femenino,Sánduche
2024-03-10,San Antonio de Prado,Nando,Rosa,Masculino,Cupcakes
2024-03-10,Sabaneta,Gracia,Gallo,Femenino,Liviano
2024-03-10,La Estrella,Mirta,Pozo,Femenino,Fuerte
2024-03-10,Medellin,Guiomar,Solís,Masculino,Sánduche
2024-03-10,Caldas,Rufina,Casas,Femenino,Premium
2024-03-10,Medellin,Benigno,Jaume,Masculino,Sánduche
2024-03-10,Medellin,Julieta,Barrios,Femenino,Liviano
2024-03-10,Bello,Máxima,Vilalta,Femenino,Sánduche
2024-03-10,Bello,Emiliano,Barco,Masculino,Tradicional
2024-03-10,Envigado,Juan Carlos,Jurado,Masculino,Fuerte
2024-03-10,Bello,Carina,Roig,Femenino,Liviano
2024-03-10,Medellin,Roque,Cortes,Masculino,Variado
2024-03-10,Envigado,Salomé,Valera,Femenino,Cerv box
2024-03-10,Medellin,Juliana,Alsina,Femenino,Cerv box
2024-03-10,Bello,Juliana,Villa,Femenino,Cupcakes
2024-03-10,Medellin,Roxana,Blázquez,Femenino,Tradicional
2024-03-10,Bello,Dorita,Mulet,Femenino,Bandeja frutas
2024-03-10,Medellin,Pablo,Cortés,Masculino,Liviano
2024-03-10,Sabaneta,Graciela,Menendez,Femenino,Tradicional
2024-03-10,Medellin,Gregorio,Falcó,Masculino,Variado
2024-03-10,Medellin,Elisabet,Aguado,Femenino,Waffle
2024-03-10,Bello,Zaira,Mayoral,Femenino,Premium
2024-03-10,La Estrella,Eulalia,Borja,Femenino,Virtuosa
2024-03-10,Medellin,Vanesa,Reina,Femenino,Sánduche
2024-03-10,Envigado,Tadeo,Nuñez,Masculino,Sánduche
2024-03-10,Copacabana,María Ángeles,Cases,Femenino,Fuerte
2024-03-10,La Estrella,Macaria,Pomares,Femenino,Sánduche
2024-03-10,Sabaneta,Elisabet,Llanos,Femenino,Mecatera
2024-03-10,San Antonio de Prado,Albina,Echevarría,Femenino,Bizcopizza
2024-03-10,Medellin,Belen,Barberá,Femenino,Completo
2024-03-10,Envigado,Pablo,Gil,Masculino,Completo
2024-03-10,Itagui,Flora,Cruz,Femenino,Variado
2024-03-10,Sabaneta,María Luisa,Casals,Femenino,Variado
2024-03-10,Bello,María Del Carmen,Ariño,Femenino,Bizcopizza
2024-03-10,Medellin,Laura,Mateos,Femenino,Sánduche
2024-03-10,Bello,José Manuel,Piña,Masculino,Kit de emergencia
2024-03-10,Medellin,Florinda,Ibañez,Femenino,Mini gomas
2024-03-10,Copacabana,Florencia,Rosselló,Femenino,V gomas
2024-03-10,La Estrella,Belen,Cabañas,Femenino,Sánduche
2024-03-10,Itagui,Tere,Alcolea,Femenino,Virtuosa
2024-03-10,Envigado,Cándido,Briones,Masculino,Sánduche
2024-03-10,Medellin,María Manuela,Barrena,Femenino,Cupcakes
2024-03-10,Medellin,Edelmira,Gimenez,Femenino,V gomas
2024-03-10,Copacabana,Xiomara,Baeza,Femenino,Bandeja fresas
2024-03-10,Sabaneta,Chelo,Ramis,Femenino,Sánduche
2024-03-10,Copacabana,Ovidio,Enríquez,Masculino,Sánduche
2024-03-10,Medellin,Filomena,Andrade,Femenino,Variado
2024-03-10,Bello,Montserrat,Aguiló,Femenino,Virtuosa
2024-03-10,Bello,Olimpia,Acevedo,Femenino,Variado
2024-03-10,Medellin,Julio,Vazquez,Masculino,Premium
2024-03-10,Medellin,Dafne,Jáuregui,Femenino,Tradicional
2024-03-10,Medellin,Fabiana,Zaragoza,Femenino,Completo
2024-03-10,Caldas,Eliana,Mendizábal,Femenino,Variado
2024-03-10,San Antonio de Prado,Alfonso,Torre,Masculino,Tradicional
2024-03-10,La Estrella,Amor,Bas,Masculino,Super Box
2024-03-10,Envigado,Raquel,Moya,Femenino,Bizcopizza
2024-03-10,San Antonio de Prado,Isaura,Serrano,Femenino,Virtuosa
2024-03-10,Sabaneta,Salud,Rosales,Femenino,Virtuosa
2024-03-10,Sabaneta,Charo,Zapata,Femenino,Variado
2024-03-10,Sabaneta,Flavio,Cerro,Masculino,Virtuosa
2024-03-10,Medellin,Aura,Gilabert,Femenino,Variado
2024-03-10,Medellin,Elena,Cañas,Femenino,Sánduche
2024-03-10,San Antonio de Prado,Lupe,Arnau,Masculino,Sánduche
2024-03-10,Sabaneta,Marina,Castelló,Femenino,Fuerte
2024-03-10,San Antonio de Prado,Áurea,Menendez,Femenino,Virtuosa
2024-03-10,San Antonio de Prado,Toni,Manzanares,Masculino,Mini gomas
2024-03-10,Sabaneta,Rosalía,Llano,Femenino,Completo
2024-03-10,Bello,Maximiliano,Cordero,Masculino,Completo
2024-03-10,Itagui,Maristela,Baeza,Femenino,Bizcopizza
2024-03-10,Caldas,Sarita,Segura,Femenino,Virtuosa
2024-03-10,San Antonio de Prado,Rafaela,Carballo,Femenino,Bizcopizza
2024-03-10,Bello,Lilia,Cañete,Femenino,Kit de emergencia
2024-03-10,La Estrella,Jose Antonio,Blazquez,Masculino,Sánduche
2024-03-10,Medellin,Elena,Diéguez,Femenino,Completo
2024-03-10,Caldas,Angelina,Noguera,Femenino,Completo
2024-03-10,Medellin,Martina,Baeza,Femenino,Bizcopizza
2024-03-10,Medellin,Otilia,Lobo,Femenino,Premium
2024-03-10,Medellin,Almudena,Cazorla,Femenino,Completo
2024-03-10,Envigado,Eva,Lloret,Femenino,Premium
2024-03-10,Envigado,Rufino,Chico,Masculino,Sánduche
2024-03-10,Medellin,Elisabet,Rueda,Femenino,Virtuosa
2024-03-10,Itagui,Leonor,Gras,Femenino,Virtuosa
2024-03-10,Sabaneta,Paz,Valdés,Femenino,Sánduche
2024-03-10,Medellin,Alondra,Palomo,Femenino,Variado
2024-03-10,Sabaneta,Yésica,Jaume,Femenino,Waffle
2024-03-10,Caldas,Jennifer,Plana,Femenino,Bizcopizza
2024-03-10,Sabaneta,Socorro,Asensio,Femenino,Liviano
2024-03-10,Medellin,Luisina,Roda,Femenino,V gomas
2024-03-10,Envigado,Felicidad,Acedo,Femenino,Bizcopizza
2024-03-10,Itagui,Mar,Azorin,Femenino,Sánduche
2024-03-10,Sabaneta,María Dolores,Sabater,Femenino,Variado
2024-03-10,Bello,Elodia,Diego,Femenino,Mini gomas
2024-03-10,Envigado,Isaura,Pomares,Femenino,Bizcopizza
2024-03-10,Bello,Lourdes,Bauzà,Femenino,Virtuosa
2024-03-10,Medellin,Salomón,Heras,Masculino,Variado
2024-03-10,Medellin,Lilia,Vera,Femenino,Virtuosa
2024-03-10,Medellin,Sandra,Benavent,Femenino,Variado
2024-03-10,Sabaneta,Jesusa,Suarez,Femenino,Tradicional
2024-03-10,San Antonio de Prado,María Carmen,Hidalgo,Femenino,Sánduche
2024-03-10,Medellin,Beatriz,Paz,Femenino,Variado
2024-03-10,La Estrella,Fabiana,Folch,Femenino,Waffle
2024-03-10,Medellin,Emiliano,Gutiérrez,Masculino,Variado
2024-03-10,Envigado,Patricia,Serra,Femenino,Sánduche
2024-04-09,Medellin,Francisco Javier,Luna,Masculino,Tradicional
2024-04-09,Medellin,Hernando,Catalán,Masculino,Virtuosa
2024-04-09,Itagui,Nieves,Fuster,Femenino,Fuerte
2024-04-09,San Antonio de Prado,Socorro,Hidalgo,Femenino,Variado
2024-04-09,Bello,Roberta,Corral,Femenino,Variado
2024-04-09,Sabaneta,Manu,Cuéllar,Masculino,Completo
2024-04-09,Bello,Maricruz,Ripoll,Femenino,Variado
2024-04-09,Bello,Nerea,Villa,Femenino,Sánduche
2024-04-09,Medellin,María Pilar,Murcia,Femenino,Sánduche
2024-04-09,Medellin,Eli,Zamorano,Femenino,Sánduche
2024-04-09,Bello,Leticia,Paniagua,Femenino,Variado
2024-04-09,Copacabana,Abel,Barco,Masculino,Completo
2024-04-09,Medellin,María Fernanda,Solana,Femenino,Sánduche
2024-04-09,Copacabana,Crescencia,Contreras,Femenino,Bizcopizza
2024-04-09,Bello,Esteban,Vara,Masculino,Mini gomas
2024-04-09,La Estrella,Valeria,Mariscal,Femenino,Sánduche
2024-04-09,Envigado,Enrique,Aragón,Masculino,Bizcopizza
2024-04-09,San Antonio de Prado,José,Nogués,Femenino,Liviano
2024-04-09,Itagui,Rebeca,Vaquero,Femenino,Fuerte
2024-04-09,Medellin,Hugo,Almagro,Masculino,Liviano
2024-04-09,Envigado,Josefa,Bolaños,Femenino,Sánduche
2024-04-09,Medellin,Azucena,Aguiló,Femenino,Variado
2024-04-09,Sabaneta,Berta,Luz,Femenino,Mini gomas
2024-04-09,Medellin,Paulina,Balaguer,Femenino,Premium
2024-04-09,Bello,Osvaldo,Dávila,Masculino,Choco candy
2024-04-09,San Antonio de Prado,Marco,Quero,Masculino,Virtuosa
2024-04-09,Caldas,Arsenio,Lopez,Masculino,Bizcopizza
2024-04-09,Bello,Anastasia,Hernández,Femenino,Kit de emergencia
2024-04-09,Medellin,Juan Antonio,Seco,Masculino,Premium
2024-04-09,Bello,Amelia,Fortuny,Femenino,Liviano
2024-04-09,La Estrella,Lucas,Herrera,Masculino,Virtuosa
2024-04-09,Medellin,Celso,Jove,Masculino,Virtuosa
2024-04-09,Envigado,Gerardo,Aguiló,Masculino,Sánduche
2024-04-09,La Estrella,Demetrio,Roca,Masculino,Bizcopizza
2024-04-09,Caldas,Encarnita,Martorell,Femenino,Mecatera
2024-04-09,Medellin,Gabriel,Barriga,Masculino,Bandeja frutas
2024-04-09,Bello,Estela,Vázquez,Femenino,Sánduche
2024-04-09,Medellin,Federico,Mir,Masculino,Variado
2024-04-09,Bello,Marcelino,Coca,Masculino,Virtuosa
2024-04-09,Bello,Martina,Almeida,Femenino,Waffle
2024-04-09,Copacabana,Miguel Ángel,Pagès,Masculino,V gomas
2024-04-09,Envigado,Gervasio,Orozco,Masculino,Sánduche
2024-04-09,La Estrella,Delfina,Serra,Femenino,Virtuosa
2024-04-09,Copacabana,María Pilar,Muñoz,Femenino,Waffle
2024-04-09,Caldas,Josefina,Galiano,Femenino,Completo
2024-04-09,Copacabana,Gracia,Cervera,Femenino,Bizcopizza
2024-04-09,Sabaneta,Carmelo,Riera,Masculino,Completo
2024-04-09,Caldas,Martirio,Riquelme,Femenino,Virtuosa
2024-04-09,Medellin,Cayetana,Castell,Femenino,Mini gomas
2024-04-09,Envigado,Reina,Carmona,Femenino,Sánduche
2024-04-09,La Estrella,Rosalía,Codina,Femenino,Fuerte
2024-04-09,Itagui,Merche,Ayala,Femenino,Sánduche
2024-04-09,Medellin,Jennifer,Domingo,Femenino,Virtuosa
2024-04-09,Bello,Anna,Aznar,Femenino,Variado
2024-04-09,Medellin,Francisca,Ferrer,Femenino,Completo
2024-04-09,Medellin,Vinicio,Cobo,Masculino,Choco box
2024-04-09,Itagui,Amalia,Alberto,Femenino,Completo
2024-04-09,Sabaneta,Nicolás,Salazar,Masculino,Fuerte
2024-04-09,Bello,Úrsula,Mariscal,Femenino,Sánduche
2024-04-09,Caldas,Bernarda,Cuervo,Femenino,V gomas
2024-04-09,Medellin,Teófilo,Ávila,Masculino,Tradicional
2024-04-09,San Antonio de Prado,Remedios,Milla,Femenino,Mini gomas
2024-04-09,Medellin,Merche,Carnero,Femenino,Sánduche
2024-04-09,Medellin,Gilberto,Saavedra,Masculino,Completo
2024-04-09,Envigado,Mohamed,Flor,Masculino,Variado
2024-04-09,Caldas,Josué,Luque,Masculino,Bizcopizza
2024-04-09,Bello,Olga,Aliaga,Femenino,Waffle
2024-04-09,Bello,Guiomar,Valle,Femenino,Sánduche
2024-04-09,Medellin,Carina,Pujol,Femenino,Sánduche
2024-04-09,Itagui,Gerardo,Abella,Masculino,Variado
2024-04-09,Medellin,Soraya,Enríquez,Femenino,Virtuosa
2024-04-09,La Estrella,Amparo,Figueras,Femenino,Bizcopizza
2024-04-09,Bello,Nazaret,Cabrero,Masculino,Fuerte
2024-04-09,Caldas,Andrea,Mayoral,Femenino,Virtuosa
2024-04-09,Bello,Cayetana,Asensio,Femenino,Variado
2024-04-09,San Antonio de Prado,Anastasio,Vallejo,Masculino,Waffle
2024-04-09,San Antonio de Prado,Verónica,Valbuena,Femenino,Bizcopizza
2024-04-09,Bello,Alondra,Milla,Femenino,Variado
2024-04-09,Bello,Edelmiro,Arcos,Masculino,Mini gomas
2024-04-09,San Antonio de Prado,Fernanda,Busquets,Femenino,Bizcopizza
2024-04-09,Sabaneta,Gertrudis,Iriarte,Femenino,Virtuosa
2024-04-09,Envigado,Juan José,Cantero,Masculino,Sánduche
2024-04-09,La Estrella,Roldán,Lledó,Masculino,Liviano
2024-04-09,Medellin,Perla,Mendez,Femenino,Sánduche
2024-04-09,Caldas,Leocadia,Sánchez,Femenino,Waffle
2024-04-09,Medellin,Carlos,Bernal,Masculino,Bandeja frutas
2024-04-09,Bello,Félix,Calleja,Masculino,Mini gomas
2024-04-09,Bello,Alejandro,Cabo,Masculino,Choco candy
2024-04-09,Medellin,Elisa,Bru,Femenino,Mini gomas
2024-04-09,Medellin,Anita,Bautista,Femenino,Cupcakes
2024-04-09,La Estrella,Maximino,Reig,Masculino,Waffle
2024-04-09,San Antonio de Prado,Consuela,Montalbán,Femenino,Virtuosa
2024-04-09,Medellin,Casandra,Girona,Femenino,Variado
2024-04-09,San Antonio de Prado,Salud,Puente,Femenino,Sánduche
2024-04-09,Sabaneta,Ainoa,Andreu,Femenino,Tradicional
2024-04-09,Medellin,Hilda,Quesada,Femenino,Sánduche
2024-04-09,Medellin,Iker,Pallarès,Masculino,Variado
2024-04-09,Medellin,Ileana,Coca,Femenino,Variado
2024-04-09,La Estrella,Mar,Santiago,Femenino,Virtuosa
2024-04-09,San Antonio de Prado,Marc,Patiño,Masculino,Mini gomas
2024-04-09,Sabaneta,Dulce,Zaragoza,Femenino,Bizcopizza
2024-04-09,San Antonio de Prado,Florentino,Cerro,Masculino,Variado
2024-04-09,Bello,Epifanio,León,Masculino,Cerv box
2024-04-09,Itagui,Victorino,Ferrándiz,Masculino,Waffle
2024-04-09,Medellin,María Fernanda,Collado,Femenino,Bizcopizza
